"No.","Time","Source","Destination","Protocol","Length","Info"
"23902","45.744274","185.199.111.154","10.87.1.105","TCP","1514","443  >  62392 [ACK] Seq=95728 Ack=1994 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23903","45.744274","185.199.111.154","10.87.1.105","TCP","1514","443  >  62392 [ACK] Seq=97188 Ack=1994 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23904","45.744391","10.87.1.105","185.199.111.154","TCP","54","62392  >  443 [ACK] Seq=1994 Ack=98648 Win=66560 Len=0"
"23905","45.744565","185.199.111.154","10.87.1.105","TCP","1514","443  >  62392 [ACK] Seq=98648 Ack=1994 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23906","45.744565","185.199.111.154","10.87.1.105","TCP","1470","443  >  62390 [PSH, ACK] Seq=204523 Ack=1929 Win=98304 Len=1416 [TCP segment of a reassembled PDU]"
"23907","45.744603","10.87.1.105","185.199.111.154","TCP","54","62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0"
"23908","45.750112","10.87.1.105","35.186.224.25","QUIC","928","Protected Payload (KP0), DCID=fde6e0e7e5fe3579"
"23909","45.762284","185.199.111.154","10.87.1.105","TCP","1470","443  >  62390 [PSH, ACK] Seq=205939 Ack=1929 Win=98304 Len=1416 [TCP segment of a reassembled PDU]"
"23910","45.762284","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23911","45.762410","10.87.1.105","185.199.111.154","TCP","66","62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=213827 SRE=215243"
"23912","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23913","45.762624","98.98.134.243","10.87.1.105","TCP","60","443  >  62389 [ACK] Seq=3913 Ack=733 Win=98304 Len=0"
"23914","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23915","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","214","Continuation Data"
"23916","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23917","45.762624","185.199.111.154","10.87.1.105","TCP","1470","443  >  62392 [PSH, ACK] Seq=108908 Ack=1994 Win=98304 Len=1416 [TCP segment of a reassembled PDU]"
"23918","45.762624","185.199.111.154","10.87.1.105","TCP","1470","443  >  62392 [PSH, ACK] Seq=110324 Ack=1994 Win=98304 Len=1416 [TCP segment of a reassembled PDU]"
"23919","45.762624","185.199.111.154","10.87.1.105","TCP","1470","443  >  62392 [PSH, ACK] Seq=111740 Ack=1994 Win=98304 Len=1416 [TCP segment of a reassembled PDU]"
"23920","45.762624","185.199.111.154","10.87.1.105","SSLv2","1470","Encrypted Data, Continuation Data"
"23921","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23922","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23923","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23924","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","182","Continuation Data"
"23925","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23926","45.762624","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23927","45.762687","10.87.1.105","185.199.111.154","TCP","74","[TCP Dup ACK 23911#1] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23928","45.762736","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23911#2] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=218675 SRE=220091 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23929","45.762786","10.87.1.105","185.199.111.154","TCP","66","[TCP Dup ACK 23907#1] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=107492 SRE=114572"
"23930","45.762814","10.87.1.105","185.199.111.154","TCP","74","[TCP Dup ACK 23907#2] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23931","45.762838","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23907#3] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=123068 SRE=125900 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23932","45.762862","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23911#3] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=218675 SRE=220251 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23933","45.762885","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23911#4] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=218675 SRE=223083 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23934","45.762903","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23907#4] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23935","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23936","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23937","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23938","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23939","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23940","45.762966","185.199.111.154","10.87.1.105","TLSv1.3","614","Continuation Data"
"23941","45.762983","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23911#5] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=218675 SRE=225915 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23942","45.763002","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#5] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=140188 SRE=143020 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23943","45.763019","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23911#6] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075 SLE=213827 SRE=215243"
"23944","45.763034","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#6] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=140188 SRE=143580 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23945","45.763192","185.199.111.154","10.87.1.105","TLSv1.3","1470","[TCP Previous segment not captured] , Continuation Data"
"23946","45.763192","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23947","45.763229","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23911#7] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=245739 SRE=248571 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23948","45.765808","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23949","45.765808","185.199.111.154","10.87.1.105","TLSv1.3","656","Continuation Data"
"23950","45.765808","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23951","45.765808","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23952","45.765909","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23911#8] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=245739 SRE=249987 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23953","45.766010","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23911#9] 62390  >  443 [ACK] Seq=1929 Ack=207355 Win=66560 Len=0 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23954","45.766039","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#7] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=140188 SRE=146412 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23955","45.775287","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23956","45.775287","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23957","45.775456","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#8] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=140188 SRE=149244 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23958","45.775768","185.199.111.154","10.87.1.105","TLSv1.3","1470","Continuation Data"
"23959","45.775768","185.199.111.154","10.87.1.105","TLSv1.3","1514","[TCP Previous segment not captured] , Continuation Data"
"23960","45.775768","185.199.111.154","10.87.1.105","TCP","1514","[TCP Fast Retransmission] 443  >  62390 [ACK] Seq=207355 Ack=1929 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23961","45.775768","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
"23962","45.775768","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=208815 Ack=1929 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23963","45.775768","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=210275 Ack=1929 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23964","45.775768","185.199.111.154","10.87.1.105","TCP","1514","[TCP Fast Retransmission] 443  >  62392 [ACK] Seq=100108 Ack=1994 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"23965","45.775864","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#9] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=140188 SRE=150660 SLE=123068 SRE=126028 SLE=117404 SRE=118820 SLE=107492 SRE=114572"
"23966","45.775933","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23907#10] 62392  >  443 [ACK] Seq=1994 Ack=100108 Win=66560 Len=0 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028 SLE=117404 SRE=118820"
"23967","45.776040","10.87.1.105","185.199.111.154","TCP","90","62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028 SLE=117404 SRE=118820"
"23968","45.776111","10.87.1.105","185.199.111.154","TCP","90","62390  >  443 [ACK] Seq=1929 Ack=211735 Win=66560 Len=0 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23969","45.776371","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=211735 Ack=1929 Win=98304 Len=1460"
"23970","45.776371","185.199.111.154","10.87.1.105","TCP","686","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=213195 Ack=1929 Win=98304 Len=632"
"23971","45.776371","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=104488 Ack=1994 Win=98304 Len=1460"
"23972","45.776447","10.87.1.105","185.199.111.154","TCP","90","62390  >  443 [ACK] Seq=1929 Ack=213195 Win=66560 Len=0 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23973","45.776505","10.87.1.105","185.199.111.154","TCP","90","62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"23974","45.776537","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#1] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=105948 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23975","45.780124","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=226187 Ack=1929 Win=98304 Len=1460"
"23976","45.780124","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=227647 Ack=1929 Win=98304 Len=1460"
"23977","45.780124","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=105948 Ack=1994 Win=98304 Len=1460"
"23978","45.780216","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#1] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=229107 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"23979","45.780307","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#2] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=107408 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23980","45.780378","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=229107 Ack=1929 Win=98304 Len=1460"
"23981","45.780378","185.199.111.154","10.87.1.105","TCP","138","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=107408 Ack=1994 Win=98304 Len=84"
"23982","45.780395","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#2] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=230567 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"23983","45.780422","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#3] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=114572 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23984","45.782531","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=230567 Ack=1929 Win=98304 Len=1460"
"23985","45.782602","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#3] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=232027 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"23986","45.785159","Routerbo_eb:74:e4","Broadcast","ARP","60","Who has 10.87.2.85? Tell 10.87.0.2"
"23987","45.788127","185.199.111.154","10.87.1.105","TCP","1430","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=114572 Ack=1994 Win=98304 Len=1376"
"23988","45.788127","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=232027 Ack=1929 Win=98304 Len=1460"
"23989","45.788127","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=233487 Ack=1929 Win=98304 Len=1460"
"23990","45.788127","185.199.111.154","10.87.1.105","TCP","1510","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=115948 Ack=1994 Win=98304 Len=1456"
"23991","45.788127","185.199.111.154","10.87.1.105","TCP","60","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=118820 Ack=1994 Win=98304 Len=4"
"23992","45.788127","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=118824 Ack=1994 Win=98304 Len=1460"
"23993","45.788212","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#4] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=115948 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23994","45.788300","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#5] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=118820 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23995","45.788326","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#4] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=234947 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"23996","45.788358","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#6] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=118824 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23997","45.788383","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#7] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=120284 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"23998","45.788432","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=120284 Ack=1994 Win=98304 Len=1460"
"23999","45.788432","185.199.111.154","10.87.1.105","TCP","1378","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=121744 Ack=1994 Win=98304 Len=1324"
"24000","45.788445","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#8] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=121744 SLE=151000 SRE=153920 SLE=140188 SRE=150660 SLE=123068 SRE=126028"
"24001","45.788542","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23967#9] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=104488 SRE=126028 SLE=151000 SRE=153920 SLE=140188 SRE=150660"
"24002","45.792000","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62390 [ACK] Seq=234947 Ack=1929 Win=98304 Len=1460"
"24003","45.792000","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=126164 Ack=1994 Win=98304 Len=1460"
"24004","45.792000","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=127624 Ack=1994 Win=98304 Len=1460"
"24005","45.792096","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#5] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=236407 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"24006","45.792213","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#10] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=126164 SRE=129084 SLE=104488 SRE=126028 SLE=151000 SRE=153920 SLE=140188 SRE=150660"
"24007","45.793272","35.186.224.25","10.87.1.105","QUIC","69","Protected Payload (KP0)"
"24008","45.796322","185.199.111.154","10.87.1.105","TCP","1514","[TCP Retransmission] 443  >  62390 [ACK] Seq=236407 Ack=1929 Win=98304 Len=1460"
"24009","45.796322","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=129084 Ack=1994 Win=98304 Len=1460"
"24010","45.796322","185.199.111.154","10.87.1.105","TCP","714","[TCP Retransmission] 443  >  62390 [ACK] Seq=242247 Ack=1929 Win=98304 Len=660"
"24011","45.796322","185.199.111.154","10.87.1.105","TCP","1470","[TCP Retransmission] 443  >  62390 [ACK] Seq=244323 Ack=1929 Win=98304 Len=1416"
"24012","45.796322","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=130628 Ack=1994 Win=98304 Len=1460"
"24013","45.796531","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#6] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=226187 SRE=237867 SLE=245739 SRE=250589 SLE=242907 SRE=244323 SLE=218675 SRE=225915"
"24014","45.796695","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#7] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=242247 SRE=244323 SLE=226187 SRE=237867 SLE=245739 SRE=250589 SLE=218675 SRE=225915"
"24015","45.796741","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#11] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920 SLE=140188 SRE=150660"
"24016","45.796777","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23973#8] 62390  >  443 [ACK] Seq=1929 Ack=215243 Win=66560 Len=0 SLE=242247 SRE=250589 SLE=226187 SRE=237867 SLE=218675 SRE=225915 SLE=216659 SRE=218075"
"24017","45.796808","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#12] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=132088 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24018","45.796865","185.199.111.154","10.87.1.105","TCP","1430","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=132088 Ack=1994 Win=98304 Len=1376"
"24019","45.796865","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=133464 Ack=1994 Win=98304 Len=1460"
"24020","45.796893","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#13] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=133464 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24021","45.796917","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#14] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=134924 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24022","45.797302","185.199.111.154","10.87.1.105","TCP","1510","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=134924 Ack=1994 Win=98304 Len=1456"
"24023","45.797302","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=136380 Ack=1994 Win=98304 Len=1460"
"24024","45.797317","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#15] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=136380 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24025","45.797339","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#16] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=137840 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24026","45.798424","185.199.111.154","10.87.1.105","TCP","60","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=137840 Ack=1994 Win=98304 Len=4"
"24027","45.798452","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#17] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=137844 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24028","45.799987","185.199.111.154","10.87.1.105","TCP","1514","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=137844 Ack=1994 Win=98304 Len=1460"
"24029","45.799987","185.199.111.154","10.87.1.105","TCP","938","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=139304 Ack=1994 Win=98304 Len=884"
"24030","45.799987","185.199.111.154","10.87.1.105","TCP","394","[TCP Out-Of-Order] 443  >  62392 [ACK] Seq=150660 Ack=1994 Win=98304 Len=340"
"24031","45.799987","185.199.111.154","10.87.1.105","TCP","290","443  >  62392 [ACK] Seq=153920 Ack=1994 Win=98304 Len=236"
"24032","45.800052","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#18] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=139304 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24033","45.800129","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#19] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=150660 SLE=126164 SRE=130544 SLE=104488 SRE=126028 SLE=151000 SRE=153920"
"24034","45.800154","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23967#20] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=153920 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24035","45.800169","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23967#21] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=154156 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24036","45.800717","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
"24037","45.800717","185.199.111.154","10.87.1.105","TLSv1.3","1514","[TCP Previous segment not captured] , Continuation Data"
"24038","45.800759","10.87.1.105","185.199.111.154","TCP","82","[TCP Dup ACK 23967#22] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=130628 SRE=155616 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24039","45.800804","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#23] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=159860 SRE=161320 SLE=130628 SRE=155616 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24040","45.801366","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
"24041","45.801366","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
"24042","45.801403","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#24] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=159860 SRE=164240 SLE=130628 SRE=155616 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24043","45.802991","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
"24044","45.803078","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#25] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=159860 SRE=165700 SLE=130628 SRE=155616 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24045","45.803628","185.199.111.154","10.87.1.105","TLSv1.3","680","Continuation Data"
"24046","45.803669","10.87.1.105","185.199.111.154","TCP","90","[TCP Dup ACK 23967#26] 62392  >  443 [ACK] Seq=1994 Ack=101568 Win=66560 Len=0 SLE=159860 SRE=166326 SLE=130628 SRE=155616 SLE=126164 SRE=130544 SLE=104488 SRE=126028"
"24047","45.804231","185.199.111.154","10.87.1.105","TLSv1.3","1514","Continuation Data"
