"No.","Time","Source","Destination","Protocol","Length","Info"
"1613","45.904603","10.87.1.138","172.217.160.174","QUIC","73","Protected Payload (KP0), DCID=fd77ec4925dad4c5"
"1614","45.918130","8.8.8.8","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"1615","45.921598","142.250.199.138","10.87.1.138","QUIC","1292","Initial, SCID=def5e18e3ec68f3b, PKN: 1, ACK, PADDING"
"1616","45.923506","142.250.183.78","10.87.1.138","QUIC","1292","Initial, SCID=d2ae090b1937e6ed, PKN: 1, ACK, PADDING"
"1617","45.928493","172.217.160.174","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1618","45.956279","142.250.199.138","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1619","45.956279","142.250.199.138","10.87.1.138","QUIC","849","Protected Payload (KP0)"
"1620","45.956708","142.250.199.138","10.87.1.138","QUIC","241","Protected Payload (KP0)"
"1621","45.956708","142.250.199.138","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1622","45.957836","10.87.1.138","142.250.199.138","QUIC","121","Handshake, DCID=def5e18e3ec68f3b"
"1623","45.957939","10.87.1.138","142.250.199.138","QUIC","73","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1624","45.958126","10.87.1.138","142.250.199.138","QUIC","521","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1625","45.958226","10.87.1.138","142.250.199.138","QUIC","158","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1626","45.959360","142.250.183.78","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1627","45.959360","142.250.183.78","10.87.1.138","QUIC","853","Protected Payload (KP0)"
"1628","45.959360","142.250.183.78","10.87.1.138","QUIC","213","Protected Payload (KP0)"
"1629","45.959360","142.250.183.78","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1630","45.959720","10.87.1.138","142.250.183.78","QUIC","120","Handshake, DCID=d2ae090b1937e6ed"
"1631","45.959801","10.87.1.138","142.250.183.78","QUIC","73","Protected Payload (KP0), DCID=d2ae090b1937e6ed"
"1632","45.959939","10.87.1.138","142.250.183.78","QUIC","646","Protected Payload (KP0), DCID=d2ae090b1937e6ed"
"1633","45.988363","142.250.199.138","10.87.1.138","QUIC","162","Protected Payload (KP0)"
"1634","45.988690","142.250.199.138","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"1635","45.988690","142.250.199.138","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1636","45.988989","10.87.1.138","142.250.199.138","QUIC","75","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1637","45.989723","142.250.183.78","10.87.1.138","QUIC","162","Protected Payload (KP0)"
"1638","45.989723","142.250.183.78","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"1639","45.990141","10.87.1.138","142.250.183.78","QUIC","74","Protected Payload (KP0), DCID=d2ae090b1937e6ed"
"1640","45.995974","10.87.1.138","142.250.192.100","QUIC","71","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1641","46.020375","142.250.192.100","10.87.1.138","QUIC","1288","Protected Payload (KP0)"
"1642","46.020375","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1643","46.020375","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1644","46.020840","10.87.1.138","142.250.192.100","QUIC","78","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1645","46.021003","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1646","46.021696","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1647","46.021696","142.250.192.100","10.87.1.138","QUIC","494","Protected Payload (KP0)"
"1648","46.021696","142.250.192.100","10.87.1.138","QUIC","175","Protected Payload (KP0)"
"1649","46.022171","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1650","46.029708","142.250.199.138","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1651","46.029982","10.87.1.138","142.250.199.138","QUIC","75","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1652","46.050389","142.250.192.100","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1653","46.050770","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1654","46.053930","142.250.199.138","10.87.1.138","QUIC","646","Protected Payload (KP0)"
"1655","46.053930","142.250.199.138","10.87.1.138","QUIC","81","Protected Payload (KP0)"
"1656","46.054240","10.87.1.138","142.250.199.138","QUIC","79","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1657","46.055072","142.250.199.138","10.87.1.138","QUIC","497","Protected Payload (KP0)"
"1658","46.055072","142.250.199.138","10.87.1.138","QUIC","307","Protected Payload (KP0)"
"1659","46.055373","10.87.1.138","142.250.199.138","QUIC","79","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1660","46.086144","142.250.199.138","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"1661","46.086607","10.87.1.138","142.250.199.138","QUIC","73","Protected Payload (KP0), DCID=def5e18e3ec68f3b"
"1662","46.100702","142.250.183.78","10.87.1.138","QUIC","241","Protected Payload (KP0)"
"1663","46.101212","142.250.183.78","10.87.1.138","QUIC","63","Protected Payload (KP0)"
"1664","46.101251","10.87.1.138","142.250.183.78","QUIC","77","Protected Payload (KP0), DCID=d2ae090b1937e6ed"
"1665","46.126553","142.250.192.100","10.87.1.138","QUIC","1287","Protected Payload (KP0)"
"1666","46.126553","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1667","46.126553","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1668","46.126879","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1669","46.126928","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1670","46.126928","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1671","46.126978","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1672","46.127043","10.87.1.138","142.250.183.78","QUIC","74","Protected Payload (KP0), DCID=d2ae090b1937e6ed"
"1673","46.127193","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1674","46.127193","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1675","46.127239","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1676","46.127418","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1677","46.127471","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1678","46.127655","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1679","46.127655","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1680","46.127846","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1681","46.128010","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1682","46.128010","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1683","46.128156","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1684","46.128381","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1685","46.128381","142.250.192.100","10.87.1.138","QUIC","502","Protected Payload (KP0)"
"1686","46.128481","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1687","46.156842","142.250.183.78","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1688","46.167666","142.250.192.100","10.87.1.138","QUIC","1285","Protected Payload (KP0)"
"1689","46.167666","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1690","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1691","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1692","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1693","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1694","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1695","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1696","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1697","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1698","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1699","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1700","46.167852","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1701","46.167976","142.250.192.100","10.87.1.138","QUIC","537","Protected Payload (KP0)"
"1702","46.168053","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1703","46.168228","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1704","46.168286","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1705","46.168350","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1706","46.168406","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1707","46.168505","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1708","46.168555","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1709","46.184689","10.87.1.138","8.8.8.8","QUIC","250","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1710","46.185361","10.87.1.138","8.8.8.8","QUIC","253","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1711","46.189861","10.87.1.138","8.8.8.8","QUIC","101","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1712","46.190137","10.87.1.138","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1713","46.202005","142.250.192.100","10.87.1.138","QUIC","1285","Protected Payload (KP0)"
"1714","46.202005","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1715","46.202005","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1716","46.202151","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1717","46.202151","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1718","46.202151","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1719","46.202151","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1720","46.202151","142.250.192.100","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1721","46.202151","142.250.192.100","10.87.1.138","QUIC","809","Protected Payload (KP0)"
"1722","46.202438","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1723","46.202579","10.87.1.138","142.250.192.100","QUIC","74","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1724","46.211054","10.87.1.138","142.250.192.100","QUIC","80","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1725","46.220593","8.8.8.8","10.87.1.138","QUIC","70","Protected Payload (KP0)"
"1726","46.220593","8.8.8.8","10.87.1.138","QUIC","70","Protected Payload (KP0)"
"1727","46.220593","8.8.8.8","10.87.1.138","QUIC","571","Protected Payload (KP0)"
"1728","46.220679","8.8.8.8","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1729","46.220679","8.8.8.8","10.87.1.138","QUIC","70","Protected Payload (KP0)"
"1730","46.220679","8.8.8.8","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1731","46.220679","8.8.8.8","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1732","46.221162","10.87.1.138","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1733","46.221338","10.87.1.138","8.8.8.8","QUIC","78","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1734","46.221409","10.87.1.138","8.8.8.8","QUIC","74","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1735","46.230128","8.8.8.8","10.87.1.138","QUIC","572","Protected Payload (KP0)"
"1736","46.230128","8.8.8.8","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"1737","46.230451","10.87.1.138","8.8.8.8","QUIC","78","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1738","46.230613","10.87.1.138","8.8.8.8","QUIC","79","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1739","46.230676","10.87.1.138","8.8.8.8","QUIC","79","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1740","46.231848","10.87.1.138","142.250.183.78","QUIC","1292","Initial, DCID=bf871ba80d76727d, PKN: 1, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING"
"1741","46.232630","10.87.1.138","142.250.183.78","QUIC","122","0-RTT, DCID=bf871ba80d76727d"
"1742","46.234317","10.87.1.138","142.250.183.78","QUIC","1288","0-RTT, DCID=bf871ba80d76727d"
"1743","46.234391","10.87.1.138","142.250.183.78","QUIC","902","0-RTT, DCID=bf871ba80d76727d"
"1744","46.259807","8.8.8.8","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1745","46.259807","8.8.8.8","10.87.1.138","QUIC","72","Protected Payload (KP0)"
"1746","46.265163","8.8.8.8","10.87.1.138","QUIC","573","Protected Payload (KP0)"
"1747","46.265163","8.8.8.8","10.87.1.138","QUIC","65","Protected Payload (KP0)"
"1748","46.265481","10.87.1.138","8.8.8.8","QUIC","78","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1749","46.266309","142.250.192.100","10.87.1.138","QUIC","68","Protected Payload (KP0)"
"1750","46.266677","10.87.1.138","142.251.42.99","QUIC","1292","Initial, DCID=963573955382137a, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"1751","46.267289","10.87.1.138","142.251.42.99","QUIC","120","0-RTT, DCID=963573955382137a"
"1752","46.267688","10.87.1.138","142.251.42.99","QUIC","661","0-RTT, DCID=963573955382137a"
"1753","46.288082","142.250.183.78","10.87.1.138","QUIC","1292","Initial, SCID=ff871ba80d76727d, PKN: 1, ACK, PADDING"
"1754","46.295341","10.87.1.138","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1755","46.321874","142.251.42.99","10.87.1.138","QUIC","1292","Initial, SCID=d63573955382137a, PKN: 1, ACK, PADDING"
"1756","46.321874","8.8.8.8","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"1757","46.322890","142.250.183.78","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1758","46.322890","142.250.183.78","10.87.1.138","QUIC","861","Protected Payload (KP0)"
"1759","46.323052","142.250.183.78","10.87.1.138","QUIC","187","Protected Payload (KP0)"
"1760","46.323436","142.250.183.78","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1761","46.323436","142.250.183.78","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1762","46.325532","10.87.1.138","142.250.183.78","QUIC","1292","Handshake, DCID=ff871ba80d76727d"
"1763","46.326108","10.87.1.138","142.250.183.78","QUIC","115","Handshake, DCID=ff871ba80d76727d"
"1764","46.326273","10.87.1.138","142.250.183.78","QUIC","73","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1765","46.326427","10.87.1.138","142.250.183.78","QUIC","73","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1766","46.356531","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1767","46.356531","142.251.42.99","10.87.1.138","QUIC","855","Protected Payload (KP0)"
"1768","46.356531","142.251.42.99","10.87.1.138","QUIC","195","Protected Payload (KP0)"
"1769","46.356531","142.251.42.99","10.87.1.138","QUIC","66","Protected Payload (KP0)"
"1770","46.357264","142.250.183.78","10.87.1.138","QUIC","162","Protected Payload (KP0)"
"1771","46.358071","10.87.1.138","142.251.42.99","QUIC","121","Handshake, DCID=d63573955382137a"
"1772","46.358259","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1773","46.361087","142.251.42.99","10.87.1.138","QUIC","1288","Protected Payload (KP0)"
"1774","46.361087","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1775","46.361376","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1776","46.361376","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1777","46.361411","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1778","46.361454","10.87.1.138","142.251.42.99","QUIC","77","Protected Payload (KP0), DCID=d63573955382137a"
"1779","46.361534","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1780","46.361570","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1781","46.361798","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1782","46.361798","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1783","46.361837","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1784","46.361973","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1785","46.362179","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1786","46.362179","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1787","46.362264","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1788","46.363259","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1789","46.363259","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1790","46.363259","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1791","46.363406","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1792","46.363466","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1793","46.363742","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1794","46.363960","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1795","46.364067","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1796","46.365902","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1797","46.365902","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1798","46.365902","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1799","46.366046","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1800","46.366258","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1801","46.366362","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1802","46.367476","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1803","46.367476","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1804","46.367608","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1805","46.368572","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1806","46.368572","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1807","46.368664","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1808","46.369960","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1809","46.370295","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1810","46.370295","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1811","46.370367","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1812","46.372077","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1813","46.372307","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1814","46.372348","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1815","46.372348","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1816","46.372429","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1817","46.372763","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1818","46.372763","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1819","46.372883","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1820","46.374556","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1821","46.374896","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1822","46.374896","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1823","46.375127","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1824","46.381811","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1825","46.381811","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1826","46.381919","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1827","46.382132","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1828","46.382265","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1829","46.385158","10.87.1.138","142.250.183.78","QUIC","74","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1830","46.393964","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1831","46.393964","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1832","46.394815","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1833","46.395655","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1834","46.395655","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1835","46.395931","10.87.1.138","142.251.42.99","QUIC","78","Protected Payload (KP0), DCID=d63573955382137a"
"1836","46.399761","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1837","46.399761","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1838","46.399761","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1839","46.399871","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1840","46.399871","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1841","46.399871","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1842","46.400080","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1843","46.400204","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1844","46.400254","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1845","46.402807","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1846","46.402807","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1847","46.402807","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1848","46.402807","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1849","46.403127","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1850","46.403237","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1851","46.405026","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1852","46.405026","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1853","46.405026","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1854","46.405224","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1855","46.405407","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1856","46.405407","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1857","46.405627","10.87.1.138","142.251.42.99","QUIC","73","Protected Payload (KP0), DCID=d63573955382137a"
"1858","46.405884","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1859","46.405884","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1860","46.405971","10.87.1.138","142.251.42.99","QUIC","74","Protected Payload (KP0), DCID=d63573955382137a"
"1861","46.406210","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1862","46.406301","10.87.1.138","142.251.42.99","QUIC","74","Protected Payload (KP0), DCID=d63573955382137a"
"1863","46.408003","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1864","46.408003","142.251.42.99","10.87.1.138","QUIC","1292","Protected Payload (KP0)"
"1865","46.408003","142.251.42.99","10.87.1.138","QUIC","367","Protected Payload (KP0)"
"1866","46.408246","10.87.1.138","142.251.42.99","QUIC","74","Protected Payload (KP0), DCID=d63573955382137a"
"1867","46.409385","142.250.183.78","10.87.1.138","QUIC","1288","Protected Payload (KP0)"
"1868","46.409385","142.250.183.78","10.87.1.138","QUIC","1288","Protected Payload (KP0)"
"1869","46.409385","142.250.183.78","10.87.1.138","QUIC","549","Protected Payload (KP0)"
"1870","46.409737","142.250.183.78","10.87.1.138","QUIC","64","Protected Payload (KP0)"
"1871","46.409748","10.87.1.138","142.250.183.78","QUIC","77","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1872","46.409829","10.87.1.138","142.250.183.78","QUIC","73","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1873","46.418139","10.87.1.138","142.250.183.78","QUIC","77","Protected Payload (KP0), DCID=ff871ba80d76727d"
"1874","46.423071","10.87.1.138","142.250.192.100","QUIC","564","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1875","46.434502","10.87.1.138","142.251.42.99","QUIC","75","Protected Payload (KP0), DCID=d63573955382137a"
"1876","46.438553","142.250.183.78","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"1877","46.449593","142.251.42.99","10.87.1.138","QUIC","67","Protected Payload (KP0)"
"1878","46.453562","142.250.192.100","10.87.1.138","QUIC","71","Protected Payload (KP0)"
"1879","46.464388","10.87.1.138","142.250.192.100","QUIC","75","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1880","46.467926","10.87.1.138","142.250.192.100","QUIC","209","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1881","46.469731","10.87.1.138","142.250.192.100","QUIC","246","Protected Payload (KP0), DCID=ee42e498ccb839a3"
"1882","46.473894","142.250.183.78","10.87.1.138","QUIC","68","Protected Payload (KP0)"
"1883","46.483230","10.87.1.138","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
"1884","46.483451","10.87.1.138","8.8.8.8","QUIC","252","Protected Payload (KP0), DCID=d2358fa76ed0dd81"
